YO.dat

    5.430,    5.830,    5.700,    3.500,    3.500,    4.000,    1.000,    1.000,    0.000,
    5.860,    5.830,    5.600,    1.250,    3.750,    3.400,    1.000,    1.000,    1.000,
    6.000,    5.830,    5.800,    2.500,    3.750,    3.000,    1.000,    1.000,    1.000,
    5.860,    5.500,    6.000,    2.750,    4.000,    3.400,    1.000,    1.000,    1.000,
    5.710,    5.670,    5.400,    3.500,    4.000,    3.200,    1.000,    1.000,    1.000,
    6.290,    6.330,    5.800,    4.000,    4.000,    4.800,    1.000,    1.000,    1.000,
    5.290,    4.170,    5.600,    2.750,    4.000,    3.800,    1.000,    1.000,    1.000,
    6.000,    5.830,    4.700,    3.250,    3.750,    3.800,    1.000,    1.000,    1.000,
    6.290,    6.000,    6.000,    2.750,    3.750,    3.800,    1.000,    1.000,    1.000,
    6.860,    6.500,    6.100,    3.250,    3.750,    4.000,    1.000,    1.000,    1.000,
    6.000,    5.670,    5.900,    2.750,    3.500,    4.000,    1.000,    1.000,    1.000,
    6.000,    5.830,    5.400,    3.000,    3.500,    3.600,    1.000,    1.000,    1.000,
    6.430,    6.170,    5.600,    4.250,    3.750,    4.000,    1.000,    1.000,    1.000,
    7.000,    7.000,    6.700,    4.000,    4.000,    4.000,    1.000,    1.000,    1.000,
    6.000,    6.000,    6.300,    2.250,    3.500,    3.200,    0.000,    0.000,    0.000,
    2.710,    5.330,    3.900,    1.250,    2.250,    4.000,    0.000,    0.000,    0.000,
    2.140,    3.670,    2.900,    2.000,    3.500,    4.400,    0.000,    0.000,    1.000,
    3.860,    4.170,    3.700,    1.500,    3.000,    3.400,    0.000,    0.000,    0.000,
    4.570,    5.170,    3.700,    3.500,    3.000,    3.200,    1.000,    1.000,    1.000,
    2.000,    2.830,    2.500,    1.750,    3.250,    3.600,    0.000,    0.000,    0.000,
    3.710,    4.170,    3.900,    2.500,    4.000,    3.600,    1.000,    0.000,    1.000,
    4.000,    3.670,    3.900,    1.500,    2.500,    4.000,    0.000,    0.000,    1.000,
    4.140,    4.500,    4.000,    2.000,    3.000,    3.800,    0.000,    0.000,    1.000,
    4.140,    4.170,    4.800,    3.000,    3.250,    4.000,    1.000,    0.000,    1.000,
    3.860,    5.170,    5.200,    2.500,    3.250,    3.600,    0.000,    0.000,    1.000,
    4.570,    4.500,    5.100,    2.750,    3.250,    3.800,    0.000,    0.000,    1.000,
    5.570,    5.670,    5.600,    3.250,    3.750,    3.400,    1.000,    1.000,    1.000,
    1.860,    3.500,    2.600,    1.500,    2.750,    2.800,    0.000,    0.000,    0.000,
    4.290,    3.500,    4.200,    2.750,    2.750,    3.200,    1.000,    0.000,    1.000,
    3.710,    4.330,    5.100,    1.750,    4.000,    3.000,    1.000,    0.000,    1.000,
    3.430,    3.170,    4.300,    2.000,    2.750,    3.400,    0.000,    0.000,    0.000,
    2.290,    2.500,    2.500,    2.250,    4.000,    3.800,    0.000,    0.000,    0.000,
    3.710,    4.000,    4.400,    1.000,    1.000,    2.600,    0.000,    0.000,    1.000,
    4.710,    5.170,    4.800,    2.750,    3.750,    4.000,    1.000,    1.000,    1.000,
    1.430,    3.830,    2.700,    1.750,    3.250,    3.600,    0.000,    0.000,    0.000,
    4.290,    3.670,    4.200,    3.500,    3.500,    4.000,    1.000,    1.000,    1.000,
    5.570,    3.670,    5.300,    4.000,    4.500,    4.200,    0.000,    0.000,    1.000,
    2.000,    2.000,    3.800,    2.500,    3.000,    4.400,    0.000,    0.000,    0.000,
    2.430,    4.500,    4.000,    1.500,    2.000,    3.400,    0.000,    0.000,    1.000,
    3.570,    4.000,    5.100,    2.500,    4.000,    2.800,    0.000,    0.000,    0.000,
    2.570,    4.500,    4.400,    1.250,    3.250,    4.000,    0.000,    0.000,    0.000,
    4.290,    4.670,    3.800,    1.750,    3.000,    3.400,    0.000,    0.000,    0.000,
    3.430,    3.830,    3.800,    2.750,    3.000,    3.600,    0.000,    0.000,    0.000,
    4.860,    3.830,    5.700,    2.000,    3.750,    2.600,    1.000,    1.000,    1.000,
    2.430,    4.000,    3.900,    3.000,    2.750,    2.400,    0.000,    0.000,    0.000,
    5.290,    5.500,    5.100,    3.500,    3.000,    4.200,    1.000,    0.000,    1.000,
    2.000,    2.170,    1.100,    1.250,    3.500,    2.400,    0.000,    0.000,    0.000,
    2.290,    3.170,    2.500,    2.000,    4.500,    2.600,    0.000,    0.000,    1.000,
    2.290,    3.000,    2.400,    2.250,    2.250,    3.000,    0.000,    0.000,    0.000,
    4.290,    5.000,    3.500,    1.750,    3.500,    4.200,    0.000,    0.000,    1.000,
    2.290,    2.830,    3.100,    1.250,    2.250,    3.200,    0.000,    0.000,    0.000,
    3.000,    3.670,    3.000,    1.750,    2.000,    2.400,    1.000,    0.000,    0.000,
    1.430,    2.000,    2.400,    1.250,    2.000,    3.600,    0.000,    0.000,    0.000,
    4.710,    4.000,    5.000,    4.000,    4.000,    3.200,    0.000,    1.000,    0.000,
    5.430,    5.830,    5.300,    2.250,    3.250,    2.800,    1.000,    1.000,    1.000,
    1.290,    2.500,    2.300,    1.000,    2.250,    3.000,    0.000,    0.000,    0.000,
    5.710,    5.830,    5.900,    2.250,    3.750,    4.000,    1.000,    0.000,    1.000,
    5.290,    5.830,    5.000,    1.750,    2.500,    3.800,    1.000,    1.000,    1.000,
    5.140,    4.830,    5.500,    3.250,    3.750,    4.000,    1.000,    1.000,    1.000,
    3.710,    3.000,    2.500,    3.750,    3.000,    2.800,    0.000,    0.000,    0.000,
    5.140,    4.170,    5.400,    1.500,    2.250,    3.200,    0.000,    0.000,    1.000,
    5.430,    5.170,    5.700,    2.000,    3.750,    3.600,    1.000,    0.000,    1.000,
    3.140,    2.830,    2.700,    2.750,    3.500,    2.800,    0.000,    0.000,    1.000,
    5.570,    5.670,    4.100,    3.000,    3.000,    3.400,    1.000,    1.000,    1.000,
    3.570,    4.170,    5.000,    2.250,    4.750,    3.400,    1.000,    1.000,    1.000,
    3.140,    3.670,    2.900,    2.500,    2.750,    3.400,    0.000,    0.000,    0.000,
    3.860,    4.500,    4.500,    2.750,    3.750,    4.000,    1.000,    1.000,    1.000,
    5.000,    5.000,    5.000,    4.250,    4.250,    4.600,    1.000,    1.000,    1.000,
    4.710,    4.500,    5.100,    2.000,    3.750,    4.200,    0.000,    1.000,    1.000,
    3.430,    3.830,    3.500,    1.500,    3.750,    3.600,    1.000,    0.000,    1.000,
    3.710,    3.830,    4.300,    2.000,    2.000,    3.800,    0.000,    0.000,    1.000,
    5.290,    5.170,    5.000,    3.500,    3.000,    4.400,    0.000,    1.000,    1.000,
    1.290,    1.670,    2.000,    2.250,    2.250,    3.600,    0.000,    0.000,    0.000,
    4.710,    4.000,    4.300,    2.750,    2.750,    4.800,    1.000,    0.000,    1.000,
    2.000,    2.000,    2.700,    1.250,    2.500,    3.600,    0.000,    0.000,    0.000,
    4.000,    2.670,    4.600,    3.750,    3.750,    4.400,    0.000,    0.000,    1.000,
    5.710,    6.000,    5.800,    3.250,    4.000,    4.200,    1.000,    1.000,    1.000,
    4.710,    3.830,    3.900,    2.000,    2.750,    2.600,    0.000,    0.000,    0.000,
    5.860,    5.830,    5.900,    3.000,    4.000,    4.000,    1.000,    1.000,    1.000,
    4.710,    4.830,    5.500,    2.750,    3.250,    4.000,    1.000,    1.000,    1.000,
    4.860,    4.500,    4.900,    2.000,    2.500,    4.000,    1.000,    1.000,    1.000,
    5.710,    5.000,    5.500,    3.000,    3.500,    4.400,    1.000,    1.000,    1.000,
    2.710,    3.000,    1.500,    2.750,    3.500,    2.800,    0.000,    0.000,    1.000,
    5.570,    5.000,    5.000,    3.000,    3.250,    3.600,    1.000,    0.000,    1.000,
    2.710,    3.830,    3.400,    2.000,    2.750,    2.200,    0.000,    0.000,    0.000,
    5.710,    5.830,    5.500,    1.000,    3.750,    4.600,    1.000,    1.000,    1.000,
    4.430,    4.330,    4.900,    3.000,    3.750,    4.200,    1.000,    1.000,    1.000,
    4.290,    4.830,    4.800,    1.750,    2.750,    3.000,    1.000,    1.000,    1.000,
    2.000,    2.670,    2.300,    1.750,    2.250,    4.400,    0.000,    0.000,    1.000,
    2.430,    4.500,    3.100,    4.000,    2.250,    3.400,    0.000,    0.000,    0.000,
    2.860,    3.000,    3.400,    1.750,    2.500,    3.000,    0.000,    0.000,    0.000,
    3.570,    5.170,    4.500,    3.250,    3.500,    3.600,    0.000,    1.000,    1.000,
    1.710,    2.330,    3.100,    1.750,    2.000,    3.800,    0.000,    0.000,    1.000,
    5.710,    5.670,    5.800,    3.000,    3.750,    4.000,    1.000,    1.000,    1.000,
    3.570,    3.670,    4.500,    2.750,    4.500,    2.600,    0.000,    0.000,    0.000,
    1.710,    2.170,    2.800,    2.750,    4.000,    4.000,    0.000,    0.000,    1.000,
    1.140,    1.000,    1.000,    1.000,    2.500,    1.600,    0.000,    0.000,    1.000,
    4.430,    4.170,    4.200,    2.500,    3.000,    3.400,    1.000,    0.000,    0.000,
    1.430,    2.000,    3.100,    1.250,    1.500,    2.200,    0.000,    0.000,    0.000,
    1.000,    1.170,    1.000,    1.000,    1.750,    1.600,    0.000,    0.000,    0.000,
    2.860,    3.830,    3.900,    2.250,    3.500,    4.000,    1.000,    0.000,    0.000,
    6.000,    6.000,    6.000,    3.500,    4.000,    4.000,    1.000,    1.000,    1.000,
    5.000,    5.670,    5.800,    2.250,    3.750,    3.400,    0.000,    0.000,    1.000,
    2.430,    2.330,    3.600,    1.500,    3.000,    4.000,    1.000,    0.000,    1.000,
    4.000,    4.830,    4.200,    3.000,    3.500,    3.200,    1.000,    0.000,    1.000,
    5.000,    5.000,    5.100,    3.000,    4.000,    4.800,    1.000,    1.000,    1.000,
    2.140,    2.170,    2.100,    1.250,    1.250,    1.600,    0.000,    0.000,    0.000,
    2.710,    2.830,    2.900,    1.250,    3.250,    3.800,    0.000,    0.000,    0.000,
    1.710,    3.330,    2.900,    1.500,    3.000,    3.200,    0.000,    0.000,    0.000,
    5.710,    5.670,    5.700,    4.750,    4.000,    3.600,    1.000,    1.000,    1.000,
    4.290,    4.000,    4.300,    4.000,    4.000,    3.600,    1.000,    1.000,    1.000,
    4.140,    3.170,    3.200,    2.000,    5.000,    3.200,    1.000,    0.000,    1.000,
    3.140,    3.330,    3.500,    2.000,    3.750,    4.000,    0.000,    0.000,    1.000,
    3.000,    3.330,    2.600,    2.250,    3.000,    3.200,    0.000,    0.000,    0.000,
    2.000,    2.830,    2.000,    1.000,    3.250,    3.200,    0.000,    0.000,    0.000,
    4.860,    5.000,    4.900,    2.750,    3.500,    4.200,    1.000,    0.000,    1.000,
    5.140,    5.500,    5.000,    3.250,    3.500,    3.600,    1.000,    1.000,    1.000,
    3.710,    3.500,    2.800,    1.750,    3.250,    2.200,    1.000,    1.000,    0.000,
    5.000,    4.830,    5.000,    1.750,    3.250,    2.200,    1.000,    1.000,    0.000,
    5.000,    5.330,    5.300,    3.250,    3.750,    4.000,    1.000,    1.000,    1.000,
    5.860,    5.830,    5.600,    2.750,    3.500,    3.400,    1.000,    1.000,    1.000,
    2.000,    3.170,    2.400,    2.250,    3.000,    3.800,    0.000,    0.000,    0.000,
    5.290,    4.830,    5.500,    3.750,    4.000,    4.200,    1.000,    1.000,    1.000,
    2.000,    2.000,    3.300,    1.000,    1.250,    3.800,    1.000,    0.000,    1.000,
    4.140,    4.500,    4.200,    1.500,    2.000,    2.400,    1.000,    1.000,    0.000,
    4.290,    3.500,    3.700,    1.250,    4.000,    3.800,    1.000,    0.000,    1.000,
    5.000,    5.000,    5.000,    4.750,    4.250,    4.800,    1.000,    1.000,    0.000,
    4.430,    4.670,    5.400,    2.000,    1.750,    3.600,    1.000,    0.000,    0.000,
    2.000,    3.670,    1.600,    1.750,    1.500,    3.400,    1.000,    0.000,    0.000,
    4.430,    4.830,    5.000,    2.000,    3.750,    4.000,    1.000,    1.000,    1.000,
    4.290,    3.830,    4.700,    1.750,    2.750,    4.000,    1.000,    0.000,    1.000,
    2.430,    3.000,    2.600,    2.000,    1.750,    3.600,    1.000,    0.000,    0.000,
    4.860,    3.830,    4.400,    1.500,    2.500,    4.000,    0.000,    0.000,    0.000,
    6.140,    6.170,    6.200,    3.250,    3.750,    4.400,    1.000,    1.000,    1.000,
    2.430,    3.330,    2.400,    3.250,    3.000,    4.400,    0.000,    0.000,    0.000,
    3.000,    3.000,    3.700,    1.500,    2.500,    4.000,    1.000,    0.000,    1.000,
    5.000,    5.000,    5.000,    2.000,    2.250,    2.600,    0.000,    0.000,    0.000,
    5.140,    5.330,    5.900,    4.000,    4.500,    3.200,    1.000,    1.000,    0.000,
    4.710,    5.000,    5.200,    3.000,    2.250,    3.200,    1.000,    1.000,    1.000,
    6.430,    6.170,    6.100,    3.000,    4.000,    3.800,    1.000,    1.000,    1.000,
    5.290,    5.170,    5.600,    3.500,    3.000,    3.200,    1.000,    0.000,    1.000,
    4.860,    4.830,    5.400,    2.500,    3.250,    3.800,    1.000,    1.000,    1.000,
    4.290,    4.170,    4.400,    2.500,    3.250,    4.000,    1.000,    0.000,    1.000,
    2.570,    4.000,    3.400,    1.500,    2.750,    3.400,    0.000,    0.000,    1.000,
    5.710,    5.670,    5.900,    2.500,    3.500,    4.800,    1.000,    1.000,    1.000,
    4.140,    5.000,    4.600,    2.750,    3.000,    3.400,    1.000,    1.000,    0.000,
    3.430,    4.000,    3.600,    2.250,    3.000,    4.000,    1.000,    1.000,    1.000,
    4.000,    5.670,    4.800,    2.000,    2.500,    3.200,    0.000,    1.000,    0.000,
    4.570,    4.830,    5.100,    3.000,    3.250,    4.000,    1.000,    1.000,    1.000,
    1.290,    2.000,    2.100,    1.500,    1.750,    3.800,    0.000,    0.000,    0.000,
    4.860,    4.500,    4.900,    1.750,    2.500,    2.800,    1.000,    1.000,    1.000,
    3.290,    3.500,    3.200,    1.500,    3.500,    3.200,    0.000,    0.000,    1.000,
    4.000,    4.670,    4.900,    3.250,    4.000,    3.800,    1.000,    1.000,    1.000,
    2.000,    2.330,    1.900,    1.500,    2.250,    2.000,    0.000,    0.000,    0.000,
    2.860,    3.670,    3.800,    2.000,    2.750,    2.800,    0.000,    0.000,    0.000,
    4.710,    5.500,    5.100,    3.000,    3.500,    3.200,    0.000,    0.000,    1.000,
    3.860,    3.330,    4.700,    1.250,    3.750,    3.000,    1.000,    1.000,    1.000,
    4.710,    5.330,    5.200,    3.250,    3.750,    4.000,    1.000,    1.000,    1.000,
    5.140,    5.500,    5.400,    2.750,    3.000,    2.400,    1.000,    0.000,    1.000,
    5.570,    5.330,    5.400,    3.500,    4.000,    4.000,    1.000,    1.000,    1.000,
    3.000,    4.330,    2.800,    1.250,    4.000,    4.000,    1.000,    1.000,    1.000,
    3.710,    3.830,    4.700,    1.250,    3.250,    3.600,    1.000,    1.000,    1.000,
    6.000,    6.000,    5.500,    3.250,    3.750,    3.800,    1.000,    0.000,    0.000,
    4.140,    4.500,    5.000,    2.000,    2.750,    4.000,    0.000,    0.000,    0.000,
    4.140,    4.000,    4.300,    3.000,    3.000,    4.000,    0.000,    0.000,    1.000,
    2.140,    3.170,    3.700,    3.250,    2.500,    4.200,    0.000,    0.000,    1.000,
    3.430,    3.670,    4.000,    1.750,    2.500,    3.400,    0.000,    0.000,    0.000,
    5.000,    5.500,    5.200,    3.250,    4.000,    4.000,    1.000,    1.000,    1.000,
    4.290,    4.170,    4.800,    1.250,    2.000,    4.000,    0.000,    0.000,    1.000,
    3.290,    3.330,    4.600,    2.250,    2.500,    2.200,    0.000,    0.000,    0.000,
    4.430,    4.830,    5.700,    4.250,    4.000,    4.600,    1.000,    1.000,    1.000,
    5.290,    5.330,    6.000,    1.500,    3.250,    3.200,    1.000,    1.000,    1.000,
    5.140,    4.670,    4.900,    2.250,    3.250,    3.600,    0.000,    0.000,    1.000,
    4.430,    5.000,    5.600,    2.000,    3.750,    4.400,    1.000,    0.000,    1.000,
    5.710,    6.000,    6.700,    3.750,    3.750,    4.000,    1.000,    1.000,    1.000,
    2.430,    2.830,    3.000,    1.000,    3.000,    3.400,    0.000,    0.000,    0.000,
    5.000,    5.170,    5.300,    2.750,    3.000,    3.200,    1.000,    1.000,    1.000,
    5.430,    5.500,    5.600,    2.500,    3.500,    3.200,    1.000,    1.000,    1.000,
    3.710,    4.500,    5.500,    3.500,    4.000,    4.400,    1.000,    1.000,    1.000,
    4.140,    4.830,    4.400,    2.500,    3.000,    4.000,    0.000,    0.000,    0.000,
    4.860,    4.000,    4.800,    3.000,    4.000,    3.800,    1.000,    1.000,    1.000,
    4.710,    4.830,    5.300,    2.000,    3.250,    2.400,    0.000,    1.000,    1.000,
    3.000,    4.000,    3.800,    1.500,    2.500,    3.800,    1.000,    0.000,    0.000,
    3.860,    4.670,    3.600,    1.750,    2.000,    2.400,    0.000,    0.000,    0.000,
    5.430,    4.830,    6.200,    1.500,    3.000,    3.400,    1.000,    0.000,    0.000,
    4.290,    4.170,    4.700,    2.000,    3.000,    3.800,    1.000,    1.000,    1.000,
    4.570,    4.670,    4.700,    4.000,    3.750,    4.000,    1.000,    1.000,    1.000,
    5.000,    5.000,    4.800,    2.000,    2.000,    2.800,    0.000,    0.000,    0.000,
    4.570,    4.170,    5.300,    4.000,    3.750,    4.000,    0.000,    0.000,    0.000,
    4.860,    5.170,    3.900,    4.250,    3.500,    4.400,    1.000,    1.000,    0.000,
    4.860,    5.830,    4.900,    2.750,    2.750,    4.400,    1.000,    0.000,    1.000,
    3.860,    2.830,    3.900,    2.250,    2.750,    2.800,    0.000,    0.000,    1.000,
    3.570,    3.830,    3.100,    1.000,    2.000,    2.200,    0.000,    1.000,    0.000,
    1.570,    3.000,    2.100,    1.000,    1.500,    3.800,    0.000,    0.000,    0.000,
    5.570,    6.000,    5.700,    4.000,    4.000,    4.000,    1.000,    0.000,    0.000,
    2.710,    4.000,    3.200,    1.250,    3.250,    3.000,    0.000,    0.000,    0.000,
    3.000,    4.170,    4.100,    1.750,    3.250,    3.200,    0.000,    0.000,    0.000,
    5.000,    5.170,    5.100,    3.000,    3.750,    4.000,    1.000,    0.000,    1.000,
    6.430,    5.170,    6.300,    1.750,    4.500,    3.400,    1.000,    1.000,    1.000,
    5.140,    5.170,    5.600,    2.500,    2.750,    4.000,    1.000,    1.000,    1.000,
    4.430,    4.500,    4.800,    3.250,    4.000,    4.000,    1.000,    1.000,    1.000,
    5.570,    5.500,    5.600,    4.000,    4.750,    4.800,    1.000,    1.000,    1.000,
    2.140,    1.330,    1.900,    2.750,    2.250,    2.400,    0.000,    0.000,    0.000,
    3.430,    3.830,    4.400,    4.000,    3.500,    4.200,    1.000,    0.000,    1.000,
    4.290,    4.170,    3.600,    2.250,    3.250,    3.800,    0.000,    0.000,    0.000,
    3.140,    3.170,    3.500,    1.250,    2.250,    3.600,    0.000,    0.000,    0.000,
    4.570,    3.830,    4.800,    2.000,    3.250,    4.000,    0.000,    0.000,    0.000,
    5.000,    4.500,    4.800,    3.500,    4.000,    4.200,    1.000,    1.000,    1.000,
    1.000,    2.170,    1.600,    1.000,    1.500,    2.200,    0.000,    0.000,    0.000,
    1.710,    1.830,    1.700,    1.750,    1.750,    3.200,    0.000,    0.000,    0.000,
    3.570,    3.830,    3.700,    2.000,    3.500,    3.200,    1.000,    0.000,    1.000,
    5.430,    5.500,    5.900,    2.750,    4.250,    3.800,    1.000,    1.000,    1.000,
    5.140,    5.500,    6.000,    3.250,    4.000,    4.000,    1.000,    1.000,    1.000,
    3.000,    3.330,    3.500,    2.500,    2.500,    2.600,    0.000,    0.000,    0.000,
    5.140,    5.500,    4.900,    1.750,    3.250,    3.200,    1.000,    0.000,    1.000,
    5.000,    5.000,    4.300,    3.000,    3.750,    4.400,    1.000,    0.000,    1.000,
    3.000,    4.330,    3.000,    2.750,    3.250,    5.000,    0.000,    0.000,    0.000,
    3.140,    3.670,    4.000,    2.000,    2.000,    3.600,    0.000,    0.000,    1.000,
    3.570,    4.670,    4.700,    1.750,    3.750,    3.800,    1.000,    0.000,    1.000,
    2.290,    2.670,    4.400,    2.000,    2.500,    3.400,    0.000,    0.000,    1.000,
    4.430,    5.170,    4.700,    4.250,    4.250,    4.200,    0.000,    0.000,    0.000,
    3.710,    4.500,    4.100,    1.500,    2.500,    2.800,    0.000,    0.000,    0.000,
    2.860,    4.170,    2.700,    2.250,    3.750,    4.000,    0.000,    0.000,    0.000,
    4.000,    3.670,    3.500,    1.750,    3.000,    3.800,    0.000,    0.000,    1.000,
    5.290,    6.000,    5.800,    3.500,    4.500,    4.400,    1.000,    1.000,    1.000,
    3.860,    3.670,    4.500,    3.500,    3.500,    4.000,    1.000,    0.000,    0.000,
    4.860,    5.330,    4.600,    2.000,    3.750,    3.200,    0.000,    0.000,    1.000,
    5.290,    5.830,    6.000,    2.500,    3.000,    4.000,    1.000,    1.000,    1.000,
    5.430,    5.170,    4.000,    4.500,    4.500,    4.200,    0.000,    1.000,    0.000,
    4.710,    5.500,    6.000,    4.000,    4.000,    4.000,    1.000,    1.000,    1.000,
    6.140,    5.670,    5.400,    2.750,    3.500,    3.200,    1.000,    1.000,    1.000,
    4.710,    5.170,    4.900,    3.000,    3.750,    4.000,    1.000,    1.000,    1.000,
    6.570,    6.500,    6.300,    3.750,    4.000,    4.600,    1.000,    1.000,    1.000,
    4.570,    5.500,    5.300,    4.750,    4.750,    5.000,    1.000,    1.000,    1.000,
    3.140,    4.330,    4.900,    2.000,    2.000,    3.600,    0.000,    0.000,    0.000,
    5.140,    5.330,    5.800,    3.000,    3.000,    3.600,    1.000,    0.000,    1.000,
    5.290,    5.500,    5.700,    3.500,    4.000,    4.000,    1.000,    1.000,    1.000,
    4.570,    4.330,    4.000,    1.750,    2.750,    3.200,    0.000,    0.000,    0.000,
    3.140,    3.670,    3.800,    1.000,    1.500,    3.400,    0.000,    0.000,    1.000,
    4.140,    3.830,    4.200,    1.750,    2.500,    3.600,    0.000,    0.000,    0.000,
    4.570,    5.500,    4.100,    2.750,    2.000,    3.600,    0.000,    0.000,    1.000,
    6.000,    6.000,    6.000,    2.000,    3.000,    3.600,    1.000,    1.000,    1.000,
    4.860,    6.500,    5.400,    3.750,    3.000,    3.600,    0.000,    0.000,    0.000,
    4.710,    5.330,    5.300,    3.500,    4.000,    4.400,    1.000,    1.000,    1.000,
    6.140,    6.500,    6.400,    4.500,    4.750,    4.800,    1.000,    1.000,    1.000,
    6.860,    7.000,    6.600,    4.500,    4.750,    4.000,    1.000,    1.000,    1.000,
    4.000,    4.670,    4.000,    3.750,    3.750,    4.800,    0.000,    0.000,    1.000,
    5.570,    5.670,    5.500,    3.500,    3.500,    4.000,    1.000,    0.000,    1.000,
    4.710,    5.330,    5.500,    2.250,    2.750,    3.200,    1.000,    0.000,    1.000,
    3.860,    4.500,    4.900,    2.250,    3.250,    3.600,    1.000,    0.000,    1.000,
    4.860,    4.830,    5.200,    2.750,    2.250,    2.200,    0.000,    0.000,    0.000,
    4.140,    5.670,    5.600,    2.250,    3.750,    3.600,    1.000,    0.000,    0.000,
    3.570,    3.830,    3.900,    2.250,    2.000,    3.200,    0.000,    0.000,    1.000,
    3.290,    3.830,    3.200,    2.500,    3.000,    4.800,    1.000,    0.000,    1.000,
    5.570,    6.000,    5.800,    4.000,    4.000,    4.000,    1.000,    1.000,    1.000,
    6.570,    6.830,    6.100,    2.000,    3.250,    3.600,    1.000,    1.000,    0.000,
    5.000,    5.670,    4.900,    2.750,    3.500,    3.200,    1.000,    0.000,    0.000,
    6.570,    6.670,    6.700,    3.750,    3.250,    4.000,    1.000,    1.000,    1.000,
    5.710,    5.830,    6.600,    3.250,    3.250,    4.400,    1.000,    1.000,    1.000,
    4.860,    5.000,    5.600,    1.750,    3.000,    4.200,    0.000,    0.000,    0.000,
    6.000,    6.000,    6.000,    3.500,    3.250,    4.000,    1.000,    1.000,    1.000,
    3.430,    5.170,    5.100,    3.250,    2.500,    4.000,    0.000,    0.000,    0.000,
    5.430,    6.000,    5.900,    2.750,    3.750,    4.000,    1.000,    1.000,    1.000,
    5.430,    5.830,    6.000,    4.750,    5.000,    4.600,    1.000,    1.000,    1.000,
    3.710,    4.830,    2.700,    1.500,    4.000,    4.200,    0.000,    0.000,    1.000,
    4.290,    4.830,    3.900,    3.750,    4.000,    4.000,    1.000,    1.000,    1.000,
    3.430,    4.330,    4.400,    1.500,    3.000,    3.800,    1.000,    0.000,    1.000,
    5.000,    5.000,    5.100,    3.000,    3.000,    3.600,    0.000,    0.000,    0.000,
    3.860,    4.170,    4.800,    1.000,    2.750,    3.600,    1.000,    0.000,    1.000,
    3.430,    2.500,    5.100,    2.500,    4.000,    3.200,    0.000,    0.000,    0.000,
    2.430,    2.670,    2.400,    2.000,    2.500,    3.600,    0.000,    0.000,    1.000,
    1.860,    2.170,    3.400,    1.750,    2.750,    2.600,    0.000,    0.000,    1.000,
    5.290,    5.170,    5.200,    2.750,    3.250,    3.200,    1.000,    1.000,    1.000,
    5.000,    5.000,    5.000,    2.500,    3.000,    4.000,    1.000,    1.000,    1.000,
    5.290,    4.670,    5.000,    3.000,    3.750,    4.200,    1.000,    0.000,    1.000,
    5.710,    6.500,    6.500,    3.250,    3.750,    4.000,    1.000,    1.000,    1.000,
    2.430,    2.670,    3.800,    1.750,    2.750,    3.400,    0.000,    0.000,    0.000,
    2.290,    3.170,    2.600,    1.000,    1.750,    4.600,    1.000,    0.000,    1.000,
    4.290,    5.170,    4.800,    1.500,    3.250,    2.400,    0.000,    0.000,    0.000,
    3.140,    4.830,    5.400,    1.000,    1.750,    3.400,    1.000,    1.000,    1.000,
    4.710,    4.500,    4.500,    2.250,    3.250,    3.400,    1.000,    1.000,    0.000,
    3.570,    4.000,    4.700,    2.000,    3.500,    5.000,    1.000,    0.000,    1.000,
    3.000,    3.670,    2.900,    2.000,    3.750,    3.600,    0.000,    0.000,    1.000,
    3.570,    4.670,    4.600,    1.250,    2.500,    3.000,    0.000,    0.000,    1.000,
    3.570,    4.500,    4.700,    2.250,    2.500,    2.600,    0.000,    0.000,    1.000,
    4.000,    4.170,    4.200,    2.500,    3.750,    4.200,    0.000,    0.000,    1.000,
    4.860,    5.000,    4.700,    1.750,    3.000,    4.000,    0.000,    0.000,    1.000,
    3.430,    4.000,    3.900,    3.750,    2.500,    2.600,    0.000,    0.000,    0.000,
    1.710,    2.670,    1.800,    3.000,    2.750,    4.000,    0.000,    0.000,    0.000,
    3.290,    4.000,    4.300,    3.500,    4.000,    4.000,    1.000,    0.000,    1.000,
    5.140,    5.330,    5.300,    3.500,    3.750,    3.600,    1.000,    1.000,    1.000,
    3.570,    2.330,    3.800,    2.500,    3.500,    4.200,    1.000,    0.000,    1.000,
    5.000,    5.170,    5.100,    1.250,    2.500,    4.600,    0.000,    0.000,    0.000,
    2.430,    1.830,    3.100,    1.250,    1.750,    3.000,    0.000,    0.000,    0.000,
    5.710,    5.330,    5.600,    2.750,    4.000,    4.000,    1.000,    1.000,    1.000,
    3.570,    3.500,    3.400,    1.250,    2.750,    3.800,    1.000,    1.000,    1.000,
    3.570,    3.500,    4.900,    1.750,    3.250,    4.200,    0.000,    0.000,    1.000,
    2.860,    2.670,    2.700,    1.500,    2.000,    3.600,    0.000,    0.000,    0.000,
    2.000,    2.000,    4.400,    1.250,    3.250,    4.000,    0.000,    0.000,    1.000,
    5.290,    5.170,    4.900,    3.500,    3.500,    4.000,    1.000,    1.000,    1.000,
    4.710,    4.000,    3.600,    4.000,    4.000,    4.000,    0.000,    0.000,    1.000,
    4.140,    4.670,    4.600,    2.500,    3.750,    2.800,    0.000,    0.000,    0.000,
    2.290,    2.830,    3.500,    1.750,    3.000,    2.400,    1.000,    0.000,    0.000,
    4.430,    4.670,    4.500,    2.250,    2.500,    2.400,    1.000,    1.000,    1.000,
